date,medicine,quantity_sold
2024-07-30,Omeprazole,27
2024-07-31,Omeprazole,40
2024-08-01,Omeprazole,36
2024-08-02,Omeprazole,35
2024-08-03,Omeprazole,27
2024-08-04,Omeprazole,19
2024-08-05,Omeprazole,47
2024-08-06,Omeprazole,38
2024-08-07,Omeprazole,32
2024-08-08,Omeprazole,35
2024-08-09,Omeprazole,30
2024-08-10,Omeprazole,35
2024-08-11,Omeprazole,18
2024-08-12,Omeprazole,36
2024-08-13,Omeprazole,40
2024-08-14,Omeprazole,26
2024-08-15,Omeprazole,33
2024-08-16,Omeprazole,36
2024-08-17,Omeprazole,28
2024-08-18,Omeprazole,19
2024-08-19,Omeprazole,31
2024-08-20,Omeprazole,30
2024-08-21,Omeprazole,24
2024-08-22,Omeprazole,29
2024-08-23,Omeprazole,33
2024-08-24,Omeprazole,33
2024-08-25,Omeprazole,23
2024-08-26,Omeprazole,36
2024-08-27,Omeprazole,33
2024-08-28,Omeprazole,38
2024-08-29,Omeprazole,30
2024-08-30,Omeprazole,35
2024-08-31,Omeprazole,33
2024-09-01,Omeprazole,21
2024-09-02,Omeprazole,25
2024-09-03,Omeprazole,27
2024-09-04,Omeprazole,32
2024-09-05,Omeprazole,38
2024-09-06,Omeprazole,23
2024-09-07,Omeprazole,27
2024-09-08,Omeprazole,15
2024-09-09,Omeprazole,27
2024-09-10,Omeprazole,30
2024-09-11,Omeprazole,29
2024-09-12,Omeprazole,28
2024-09-13,Omeprazole,33
2024-09-14,Omeprazole,24
2024-09-15,Omeprazole,14
2024-09-16,Omeprazole,34
2024-09-17,Omeprazole,35
2024-09-18,Omeprazole,36
2024-09-19,Omeprazole,23
2024-09-20,Omeprazole,35
2024-09-21,Omeprazole,29
2024-09-22,Omeprazole,16
2024-09-23,Omeprazole,30
2024-09-24,Omeprazole,31
2024-09-25,Omeprazole,41
2024-09-26,Omeprazole,40
2024-09-27,Omeprazole,24
2024-09-28,Omeprazole,36
2024-09-29,Omeprazole,16
2024-09-30,Omeprazole,35
2024-10-01,Omeprazole,37
2024-10-02,Omeprazole,27
2024-10-03,Omeprazole,33
2024-10-04,Omeprazole,33
2024-10-05,Omeprazole,28
2024-10-06,Omeprazole,19
2024-10-07,Omeprazole,36
2024-10-08,Omeprazole,32
2024-10-09,Omeprazole,31
2024-10-10,Omeprazole,36
2024-10-11,Omeprazole,36
2024-10-12,Omeprazole,29
2024-10-13,Omeprazole,17
2024-10-14,Omeprazole,25
2024-10-15,Omeprazole,29
2024-10-16,Omeprazole,29
2024-10-17,Omeprazole,34
2024-10-18,Omeprazole,38
2024-10-19,Omeprazole,25
2024-10-20,Omeprazole,23
2024-10-21,Omeprazole,37
2024-10-22,Omeprazole,33
2024-10-23,Omeprazole,28
2024-10-24,Omeprazole,38
2024-10-25,Omeprazole,33
2024-10-26,Omeprazole,27
2024-10-27,Omeprazole,18
2024-10-28,Omeprazole,26
2024-10-29,Omeprazole,24
2024-10-30,Omeprazole,35
2024-10-31,Omeprazole,27
2024-11-01,Omeprazole,50
2024-11-02,Omeprazole,22
2024-11-03,Omeprazole,15
2024-11-04,Omeprazole,33
2024-11-05,Omeprazole,40
2024-11-06,Omeprazole,23
2024-11-07,Omeprazole,33
2024-11-08,Omeprazole,24
2024-11-09,Omeprazole,23
2024-11-10,Omeprazole,16
2024-11-11,Omeprazole,21
2024-11-12,Omeprazole,33
2024-11-13,Omeprazole,21
2024-11-14,Omeprazole,24
2024-11-15,Omeprazole,31
2024-11-16,Omeprazole,23
2024-11-17,Omeprazole,20
2024-11-18,Omeprazole,22
2024-11-19,Omeprazole,37
2024-11-20,Omeprazole,36
2024-11-21,Omeprazole,36
2024-11-22,Omeprazole,34
2024-11-23,Omeprazole,28
2024-11-24,Omeprazole,21
2024-11-25,Omeprazole,31
2024-11-26,Omeprazole,30
2024-11-27,Omeprazole,30
2024-11-28,Omeprazole,27
2024-11-29,Omeprazole,36
2024-11-30,Omeprazole,26
2024-12-01,Omeprazole,17
2024-12-02,Omeprazole,27
2024-12-03,Omeprazole,26
2024-12-04,Omeprazole,37
2024-12-05,Omeprazole,31
2024-12-06,Omeprazole,29
2024-12-07,Omeprazole,30
2024-12-08,Omeprazole,17
2024-12-09,Omeprazole,24
2024-12-10,Omeprazole,37
2024-12-11,Omeprazole,29
2024-12-12,Omeprazole,29
2024-12-13,Omeprazole,34
2024-12-14,Omeprazole,31
2024-12-15,Omeprazole,19
2024-12-16,Omeprazole,25
2024-12-17,Omeprazole,35
2024-12-18,Omeprazole,30
2024-12-19,Omeprazole,40
2024-12-20,Omeprazole,34
2024-12-21,Omeprazole,17
2024-12-22,Omeprazole,20
2024-12-23,Omeprazole,40
2024-12-24,Omeprazole,40
2024-12-25,Omeprazole,42
2024-12-26,Omeprazole,26
2024-12-27,Omeprazole,39
2024-12-28,Omeprazole,23
2024-12-29,Omeprazole,20
2024-12-30,Omeprazole,25
2024-12-31,Omeprazole,29
2023-01-01,Paracetamol,30
2023-01-02,Paracetamol,57
2023-01-03,Paracetamol,76
2023-01-04,Paracetamol,78
2023-01-05,Paracetamol,49
2023-01-06,Paracetamol,60
2023-01-07,Paracetamol,58
2023-01-08,Paracetamol,39
2023-01-09,Paracetamol,66
2023-01-10,Paracetamol,61
2023-01-11,Paracetamol,54
2023-01-12,Paracetamol,73
2023-01-13,Paracetamol,73
2023-01-14,Paracetamol,65
2023-01-15,Paracetamol,44
2023-01-16,Paracetamol,59
2023-01-17,Paracetamol,73
2023-01-18,Paracetamol,61
2023-01-19,Paracetamol,74
2023-01-20,Paracetamol,72
2023-01-21,Paracetamol,55
2023-01-22,Paracetamol,37
2023-01-23,Paracetamol,77
2023-01-24,Paracetamol,68
2023-01-25,Paracetamol,66
2023-01-26,Paracetamol,63
2023-01-27,Paracetamol,78
2023-01-28,Paracetamol,60
2023-01-29,Paracetamol,43
2023-01-30,Paracetamol,70
2023-01-31,Paracetamol,89
2023-02-01,Paracetamol,66
2023-02-02,Paracetamol,62
2023-02-03,Paracetamol,65
2023-02-04,Paracetamol,62
2023-02-05,Paracetamol,47
2023-02-06,Paracetamol,65
2023-02-07,Paracetamol,62
2023-02-08,Paracetamol,62
2023-02-09,Paracetamol,72
2023-02-10,Paracetamol,80
2023-02-11,Paracetamol,61
2023-02-12,Paracetamol,37
2023-02-13,Paracetamol,69
2023-02-14,Paracetamol,71
2023-02-15,Paracetamol,72
2023-02-16,Paracetamol,74
2023-02-17,Paracetamol,75
2023-02-18,Paracetamol,62
2023-02-19,Paracetamol,42
2023-02-20,Paracetamol,69
2023-02-21,Paracetamol,76
2023-02-22,Paracetamol,56
2023-02-23,Paracetamol,64
2023-02-24,Paracetamol,68
2023-02-25,Paracetamol,52
2023-02-26,Paracetamol,40
2023-02-27,Paracetamol,80
2023-02-28,Paracetamol,62
2023-03-01,Paracetamol,62
2023-03-02,Paracetamol,41
2023-03-03,Paracetamol,55
2023-03-04,Paracetamol,46
2023-03-05,Paracetamol,35
2023-03-06,Paracetamol,57
2023-03-07,Paracetamol,61
2023-03-08,Paracetamol,52
2023-03-09,Paracetamol,49
2023-03-10,Paracetamol,64
2023-03-11,Paracetamol,44
2023-03-12,Paracetamol,27
2023-03-13,Paracetamol,44
2023-03-14,Paracetamol,48
2023-03-15,Paracetamol,59
2023-03-16,Paracetamol,53
2023-03-17,Paracetamol,63
2023-03-18,Paracetamol,42
2023-03-19,Paracetamol,33
2023-03-20,Paracetamol,57
2023-03-21,Paracetamol,53
2023-03-22,Paracetamol,58
2023-03-23,Paracetamol,48
2023-03-24,Paracetamol,55
2023-03-25,Paracetamol,43
2023-03-26,Paracetamol,27
2023-03-27,Paracetamol,56
2023-03-28,Paracetamol,52
2023-03-29,Paracetamol,55
2023-03-30,Paracetamol,56
2023-03-31,Paracetamol,61
2023-04-01,Paracetamol,49
2023-04-02,Paracetamol,32
2023-04-03,Paracetamol,50
2023-04-04,Paracetamol,54
2023-04-05,Paracetamol,43
2023-04-06,Paracetamol,42
2023-04-07,Paracetamol,47
2023-04-08,Paracetamol,39
2023-04-09,Paracetamol,34
2023-04-10,Paracetamol,46
2023-04-11,Paracetamol,52
2023-04-12,Paracetamol,65
2023-04-13,Paracetamol,50
2023-04-14,Paracetamol,63
2023-04-15,Paracetamol,39
2023-04-16,Paracetamol,32
2023-04-17,Paracetamol,46
2023-04-18,Paracetamol,53
2023-04-19,Paracetamol,61
2023-04-20,Paracetamol,40
2023-04-21,Paracetamol,61
2023-04-22,Paracetamol,47
2023-04-23,Paracetamol,30
2023-04-24,Paracetamol,42
2023-04-25,Paracetamol,56
2023-04-26,Paracetamol,51
2023-04-27,Paracetamol,54
2023-04-28,Paracetamol,58
2023-04-29,Paracetamol,55
2023-04-30,Paracetamol,32
2023-05-01,Paracetamol,32
2023-05-02,Paracetamol,57
2023-05-03,Paracetamol,57
2023-05-04,Paracetamol,62
2023-05-05,Paracetamol,64
2023-05-06,Paracetamol,47
2023-05-07,Paracetamol,39
2023-05-08,Paracetamol,44
2023-05-09,Paracetamol,51
2023-05-10,Paracetamol,48
2023-05-11,Paracetamol,50
2023-05-12,Paracetamol,47
2023-05-13,Paracetamol,49
2023-05-14,Paracetamol,32
2023-05-15,Paracetamol,42
2023-05-16,Paracetamol,48
2023-05-17,Paracetamol,58
2023-05-18,Paracetamol,59
2023-05-19,Paracetamol,73
2023-05-20,Paracetamol,63
2023-05-21,Paracetamol,34
2023-05-22,Paracetamol,46
2023-05-23,Paracetamol,40
2023-05-24,Paracetamol,57
2023-05-25,Paracetamol,47
2023-05-26,Paracetamol,55
2023-05-27,Paracetamol,42
2023-05-28,Paracetamol,32
2023-05-29,Paracetamol,60
2023-05-30,Paracetamol,57
2023-05-31,Paracetamol,54
2023-06-01,Paracetamol,37
2023-06-02,Paracetamol,37
2023-06-03,Paracetamol,35
2023-06-04,Paracetamol,27
2023-06-05,Paracetamol,53
2023-06-06,Paracetamol,46
2023-06-07,Paracetamol,51
2023-06-08,Paracetamol,40
2023-06-09,Paracetamol,40
2023-06-10,Paracetamol,32
2023-06-11,Paracetamol,24
2023-06-12,Paracetamol,56
2023-06-13,Paracetamol,40
2023-06-14,Paracetamol,50
2023-06-15,Paracetamol,38
2023-06-16,Paracetamol,53
2023-06-17,Paracetamol,39
2023-06-18,Paracetamol,26
2023-06-19,Paracetamol,43
2023-06-20,Paracetamol,41
2023-06-21,Paracetamol,48
2023-06-22,Paracetamol,41
2023-06-23,Paracetamol,40
2023-06-24,Paracetamol,31
2023-06-25,Paracetamol,27
2023-06-26,Paracetamol,52
2023-06-27,Paracetamol,46
2023-06-28,Paracetamol,45
2023-06-29,Paracetamol,45
2023-06-30,Paracetamol,56
2023-07-01,Paracetamol,38
2023-07-02,Paracetamol,25
2023-07-03,Paracetamol,50
2023-07-04,Paracetamol,48
2023-07-05,Paracetamol,55
2023-07-06,Paracetamol,44
2023-07-07,Paracetamol,40
2023-07-08,Paracetamol,30
2023-07-09,Paracetamol,33
2023-07-10,Paracetamol,53
2023-07-11,Paracetamol,44
2023-07-12,Paracetamol,43
2023-07-13,Paracetamol,52
2023-07-14,Paracetamol,41
2023-07-15,Paracetamol,33
2023-07-16,Paracetamol,29
2023-07-17,Paracetamol,41
2023-07-18,Paracetamol,45
2023-07-19,Paracetamol,45
2023-07-20,Paracetamol,45
2023-07-21,Paracetamol,57
2023-07-22,Paracetamol,38
2023-07-23,Paracetamol,29
2023-07-24,Paracetamol,32
2023-07-25,Paracetamol,45
2023-07-26,Paracetamol,40
2023-07-27,Paracetamol,36
2023-07-28,Paracetamol,42
2023-07-29,Paracetamol,36
2023-07-30,Paracetamol,21
2023-07-31,Paracetamol,36
2023-08-01,Paracetamol,46
2023-08-02,Paracetamol,43
2023-08-03,Paracetamol,42
2023-08-04,Paracetamol,54
2023-08-05,Paracetamol,40
2023-08-06,Paracetamol,32
2023-08-07,Paracetamol,43
2023-08-08,Paracetamol,41
2023-08-09,Paracetamol,44
2023-08-10,Paracetamol,45
2023-08-11,Paracetamol,49
2023-08-12,Paracetamol,32
2023-08-13,Paracetamol,27
2023-08-14,Paracetamol,31
2023-08-15,Paracetamol,61
2023-08-16,Paracetamol,57
2023-08-17,Paracetamol,39
2023-08-18,Paracetamol,46
2023-08-19,Paracetamol,30
2023-08-20,Paracetamol,17
2023-08-21,Paracetamol,32
2023-08-22,Paracetamol,53
2023-08-23,Paracetamol,41
2023-08-24,Paracetamol,40
2023-08-25,Paracetamol,34
2023-08-26,Paracetamol,37
2023-08-27,Paracetamol,23
2023-08-28,Paracetamol,41
2023-08-29,Paracetamol,40
2023-08-30,Paracetamol,45
2023-08-31,Paracetamol,33
2023-09-01,Paracetamol,43
2023-09-02,Paracetamol,53
2023-09-03,Paracetamol,25
2023-09-04,Paracetamol,41
2023-09-05,Paracetamol,63
2023-09-06,Paracetamol,71
2023-09-07,Paracetamol,41
2023-09-08,Paracetamol,51
2023-09-09,Paracetamol,44
2023-09-10,Paracetamol,37
2023-09-11,Paracetamol,42
2023-09-12,Paracetamol,49
2023-09-13,Paracetamol,56
2023-09-14,Paracetamol,51
2023-09-15,Paracetamol,51
2023-09-16,Paracetamol,41
2023-09-17,Paracetamol,25
2023-09-18,Paracetamol,47
2023-09-19,Paracetamol,49
2023-09-20,Paracetamol,53
2023-09-21,Paracetamol,45
2023-09-22,Paracetamol,57
2023-09-23,Paracetamol,47
2023-09-24,Paracetamol,31
2023-09-25,Paracetamol,51
2023-09-26,Paracetamol,51
2023-09-27,Paracetamol,51
2023-09-28,Paracetamol,44
2023-09-29,Paracetamol,56
2023-09-30,Paracetamol,41
2023-10-01,Paracetamol,39
2023-10-02,Paracetamol,59
2023-10-03,Paracetamol,54
2023-10-04,Paracetamol,46
2023-10-05,Paracetamol,41
2023-10-06,Paracetamol,62
2023-10-07,Paracetamol,43
2023-10-08,Paracetamol,32
2023-10-09,Paracetamol,37
2023-10-10,Paracetamol,57
2023-10-11,Paracetamol,54
2023-10-12,Paracetamol,42
2023-10-13,Paracetamol,50
2023-10-14,Paracetamol,43
2023-10-15,Paracetamol,30
2023-10-16,Paracetamol,47
2023-10-17,Paracetamol,50
2023-10-18,Paracetamol,49
2023-10-19,Paracetamol,50
2023-10-20,Paracetamol,64
2023-10-21,Paracetamol,28
2023-10-22,Paracetamol,29
2023-10-23,Paracetamol,50
2023-10-24,Paracetamol,53
2023-10-25,Paracetamol,49
2023-10-26,Paracetamol,37
2023-10-27,Paracetamol,56
2023-10-28,Paracetamol,51
2023-10-29,Paracetamol,24
2023-10-30,Paracetamol,54
2023-10-31,Paracetamol,49
2023-11-01,Paracetamol,51
2023-11-02,Paracetamol,42
2023-11-03,Paracetamol,51
2023-11-04,Paracetamol,49
2023-11-05,Paracetamol,33
2023-11-06,Paracetamol,42
2023-11-07,Paracetamol,59
2023-11-08,Paracetamol,54
2023-11-09,Paracetamol,60
2023-11-10,Paracetamol,57
2023-11-11,Paracetamol,47
2023-11-12,Paracetamol,29
2023-11-13,Paracetamol,49
2023-11-14,Paracetamol,46
2023-11-15,Paracetamol,58
2023-11-16,Paracetamol,41
2023-11-17,Paracetamol,59
2023-11-18,Paracetamol,29
2023-11-19,Paracetamol,35
2023-11-20,Paracetamol,54
2023-11-21,Paracetamol,64
2023-11-22,Paracetamol,56
2023-11-23,Paracetamol,39
2023-11-24,Paracetamol,53
2023-11-25,Paracetamol,35
2023-11-26,Paracetamol,28
2023-11-27,Paracetamol,59
2023-11-28,Paracetamol,56
2023-11-29,Paracetamol,47
2023-11-30,Paracetamol,42
2023-12-01,Paracetamol,75
2023-12-02,Paracetamol,49
2023-12-03,Paracetamol,39
2023-12-04,Paracetamol,71
2023-12-05,Paracetamol,83
2023-12-06,Paracetamol,78
2023-12-07,Paracetamol,48
2023-12-08,Paracetamol,78
2023-12-09,Paracetamol,59
2023-12-10,Paracetamol,45
2023-12-11,Paracetamol,83
2023-12-12,Paracetamol,52
2023-12-13,Paracetamol,66
2023-12-14,Paracetamol,74
2023-12-15,Paracetamol,59
2023-12-16,Paracetamol,70
2023-12-17,Paracetamol,45
2023-12-18,Paracetamol,76
2023-12-19,Paracetamol,67
2023-12-20,Paracetamol,80
2023-12-21,Paracetamol,79
2023-12-22,Paracetamol,78
2023-12-23,Paracetamol,61
2023-12-24,Paracetamol,44
2023-12-25,Paracetamol,61
2023-12-26,Paracetamol,71
2023-12-27,Paracetamol,71
2023-12-28,Paracetamol,72
2023-12-29,Paracetamol,85
2023-12-30,Paracetamol,51
2023-12-31,Paracetamol,42
2024-01-01,Paracetamol,58
2024-01-02,Paracetamol,65
2024-01-03,Paracetamol,64
2024-01-04,Paracetamol,71
2024-01-05,Paracetamol,84
2024-01-06,Paracetamol,59
2024-01-07,Paracetamol,50
2024-01-08,Paracetamol,77
2024-01-09,Paracetamol,80
2024-01-10,Paracetamol,78
2024-01-11,Paracetamol,63
2024-01-12,Paracetamol,73
2024-01-13,Paracetamol,43
2024-01-14,Paracetamol,52
2024-01-15,Paracetamol,65
2024-01-16,Paracetamol,73
2024-01-17,Paracetamol,85
2024-01-18,Paracetamol,54
2024-01-19,Paracetamol,63
2024-01-20,Paracetamol,46
2024-01-21,Paracetamol,38
2024-01-22,Paracetamol,73
2024-01-23,Paracetamol,77
2024-01-24,Paracetamol,75
2024-01-25,Paracetamol,56
2024-01-26,Paracetamol,52
2024-01-27,Paracetamol,60
2024-01-28,Paracetamol,40
2024-01-29,Paracetamol,73
2024-01-30,Paracetamol,79
2024-01-31,Paracetamol,74
2024-02-01,Paracetamol,76
2024-02-02,Paracetamol,78
2024-02-03,Paracetamol,63
2024-02-04,Paracetamol,39
2024-02-05,Paracetamol,67
2024-02-06,Paracetamol,74
2024-02-07,Paracetamol,80
2024-02-08,Paracetamol,65
2024-02-09,Paracetamol,81
2024-02-10,Paracetamol,57
2024-02-11,Paracetamol,42
2024-02-12,Paracetamol,77
2024-02-13,Paracetamol,53
2024-02-14,Paracetamol,60
2024-02-15,Paracetamol,55
2024-02-16,Paracetamol,52
2024-02-17,Paracetamol,54
2024-02-18,Paracetamol,47
2024-02-19,Paracetamol,67
2024-02-20,Paracetamol,74
2024-02-21,Paracetamol,83
2024-02-22,Paracetamol,81
2024-02-23,Paracetamol,75
2024-02-24,Paracetamol,70
2024-02-25,Paracetamol,43
2024-02-26,Paracetamol,62
2024-02-27,Paracetamol,67
2024-02-28,Paracetamol,58
2024-02-29,Paracetamol,61
2024-03-01,Paracetamol,57
2024-03-02,Paracetamol,52
2024-03-03,Paracetamol,41
2024-03-04,Paracetamol,44
2024-03-05,Paracetamol,60
2024-03-06,Paracetamol,49
2024-03-07,Paracetamol,58
2024-03-08,Paracetamol,59
2024-03-09,Paracetamol,35
2024-03-10,Paracetamol,38
2024-03-11,Paracetamol,50
2024-03-12,Paracetamol,53
2024-03-13,Paracetamol,49
2024-03-14,Paracetamol,50
2024-03-15,Paracetamol,63
2024-03-16,Paracetamol,46
2024-03-17,Paracetamol,35
2024-03-18,Paracetamol,57
2024-03-19,Paracetamol,67
2024-03-20,Paracetamol,55
2024-03-21,Paracetamol,44
2024-03-22,Paracetamol,68
2024-03-23,Paracetamol,45
2024-03-24,Paracetamol,39
2024-03-25,Paracetamol,57
2024-03-26,Paracetamol,56
2024-03-27,Paracetamol,60
2024-03-28,Paracetamol,69
2024-03-29,Paracetamol,76
2024-03-30,Paracetamol,47
2024-03-31,Paracetamol,35
2024-04-01,Paracetamol,62
2024-04-02,Paracetamol,51
2024-04-03,Paracetamol,60
2024-04-04,Paracetamol,54
2024-04-05,Paracetamol,62
2024-04-06,Paracetamol,42
2024-04-07,Paracetamol,27
2024-04-08,Paracetamol,40
2024-04-09,Paracetamol,49
2024-04-10,Paracetamol,54
2024-04-11,Paracetamol,53
2024-04-12,Paracetamol,75
2024-04-13,Paracetamol,54
2024-04-14,Paracetamol,30
2024-04-15,Paracetamol,57
2024-04-16,Paracetamol,54
2024-04-17,Paracetamol,55
2024-04-18,Paracetamol,56
2024-04-19,Paracetamol,65
2024-04-20,Paracetamol,45
2024-04-21,Paracetamol,39
2024-04-22,Paracetamol,46
2024-04-23,Paracetamol,57
2024-04-24,Paracetamol,77
2024-04-25,Paracetamol,56
2024-04-26,Paracetamol,71
2024-04-27,Paracetamol,48
2024-04-28,Paracetamol,37
2024-04-29,Paracetamol,54
2024-04-30,Paracetamol,56
2024-05-01,Paracetamol,36
2024-05-02,Paracetamol,58
2024-05-03,Paracetamol,53
2024-05-04,Paracetamol,51
2024-05-05,Paracetamol,39
2024-05-06,Paracetamol,57
2024-05-07,Paracetamol,55
2024-05-08,Paracetamol,61
2024-05-09,Paracetamol,53
2024-05-10,Paracetamol,68
2024-05-11,Paracetamol,36
2024-05-12,Paracetamol,32
2024-05-13,Paracetamol,40
2024-05-14,Paracetamol,46
2024-05-15,Paracetamol,68
2024-05-16,Paracetamol,61
2024-05-17,Paracetamol,54
2024-05-18,Paracetamol,38
2024-05-19,Paracetamol,21
2024-05-20,Paracetamol,51
2024-05-21,Paracetamol,76
2024-05-22,Paracetamol,61
2024-05-23,Paracetamol,51
2024-05-24,Paracetamol,64
2024-05-25,Paracetamol,37
2024-05-26,Paracetamol,33
2024-05-27,Paracetamol,56
2024-05-28,Paracetamol,57
2024-05-29,Paracetamol,64
2024-05-30,Paracetamol,57
2024-05-31,Paracetamol,66
2024-06-01,Paracetamol,35
2024-06-02,Paracetamol,31
2024-06-03,Paracetamol,55
2024-06-04,Paracetamol,41
2024-06-05,Paracetamol,42
2024-06-06,Paracetamol,53
2024-06-07,Paracetamol,48
2024-06-08,Paracetamol,46
2024-06-09,Paracetamol,26
2024-06-10,Paracetamol,54
2024-06-11,Paracetamol,48
2024-06-12,Paracetamol,49
2024-06-13,Paracetamol,54
2024-06-14,Paracetamol,47
2024-06-15,Paracetamol,34
2024-06-16,Paracetamol,26
2024-06-17,Paracetamol,48
2024-06-18,Paracetamol,37
2024-06-19,Paracetamol,51
2024-06-20,Paracetamol,42
2024-06-21,Paracetamol,57
2024-06-22,Paracetamol,26
2024-06-23,Paracetamol,25
2024-06-24,Paracetamol,35
2024-06-25,Paracetamol,42
2024-06-26,Paracetamol,49
2024-06-27,Paracetamol,44
2024-06-28,Paracetamol,48
2024-06-29,Paracetamol,38
2024-06-30,Paracetamol,29
2024-07-01,Paracetamol,39
2024-07-02,Paracetamol,52
2024-07-03,Paracetamol,51
2024-07-04,Paracetamol,47
2024-07-05,Paracetamol,53
2024-07-06,Paracetamol,40
2024-07-07,Paracetamol,36
2024-07-08,Paracetamol,45
2024-07-09,Paracetamol,45
2024-07-10,Paracetamol,43
2024-07-11,Paracetamol,39
2024-07-12,Paracetamol,41
2024-07-13,Paracetamol,34
2024-07-14,Paracetamol,28
2024-07-15,Paracetamol,47
2024-07-16,Paracetamol,48
2024-07-17,Paracetamol,43
2024-07-18,Paracetamol,51
2024-07-19,Paracetamol,54
2024-07-20,Paracetamol,38
2024-07-21,Paracetamol,26
2024-07-22,Paracetamol,49
2024-07-23,Paracetamol,49
2024-07-24,Paracetamol,38
2024-07-25,Paracetamol,45
2024-07-26,Paracetamol,51
2024-07-27,Paracetamol,34
2024-07-28,Paracetamol,29
2024-07-29,Paracetamol,36
2024-07-30,Paracetamol,39
2024-07-31,Paracetamol,55
2024-08-01,Paracetamol,44
2024-08-02,Paracetamol,52
2024-08-03,Paracetamol,26
2024-08-04,Paracetamol,24
2024-08-05,Paracetamol,44
2024-08-06,Paracetamol,41
2024-08-07,Paracetamol,52
2024-08-08,Paracetamol,57
2024-08-09,Paracetamol,42
2024-08-10,Paracetamol,34
2024-08-11,Paracetamol,29
2024-08-12,Paracetamol,55
2024-08-13,Paracetamol,40
2024-08-14,Paracetamol,34
2024-08-15,Paracetamol,56
2024-08-16,Paracetamol,39
2024-08-17,Paracetamol,32
2024-08-18,Paracetamol,26
2024-08-19,Paracetamol,42
2024-08-20,Paracetamol,37
2024-08-21,Paracetamol,34
2024-08-22,Paracetamol,35
2024-08-23,Paracetamol,53
2024-08-24,Paracetamol,36
2024-08-25,Paracetamol,33
2024-08-26,Paracetamol,42
2024-08-27,Paracetamol,44
2024-08-28,Paracetamol,51
2024-08-29,Paracetamol,50
2024-08-30,Paracetamol,53
2024-08-31,Paracetamol,30
2024-09-01,Paracetamol,33
2024-09-02,Paracetamol,43
2024-09-03,Paracetamol,55
2024-09-04,Paracetamol,43
2024-09-05,Paracetamol,53
2024-09-06,Paracetamol,49
2024-09-07,Paracetamol,36
2024-09-08,Paracetamol,34
2024-09-09,Paracetamol,52
2024-09-10,Paracetamol,49
2024-09-11,Paracetamol,63
2024-09-12,Paracetamol,48
2024-09-13,Paracetamol,56
2024-09-14,Paracetamol,45
2024-09-15,Paracetamol,29
2024-09-16,Paracetamol,54
2024-09-17,Paracetamol,49
2024-09-18,Paracetamol,50
2024-09-19,Paracetamol,60
2024-09-20,Paracetamol,48
2024-09-21,Paracetamol,29
2024-09-22,Paracetamol,38
2024-09-23,Paracetamol,68
2024-09-24,Paracetamol,50
2024-09-25,Paracetamol,39
2024-09-26,Paracetamol,48
2024-09-27,Paracetamol,53
2024-09-28,Paracetamol,42
2024-09-29,Paracetamol,27
2024-09-30,Paracetamol,55
2024-10-01,Paracetamol,57
2024-10-02,Paracetamol,42
2024-10-03,Paracetamol,55
2024-10-04,Paracetamol,71
2024-10-05,Paracetamol,44
2024-10-06,Paracetamol,30
2024-10-07,Paracetamol,50
2024-10-08,Paracetamol,57
2024-10-09,Paracetamol,41
2024-10-10,Paracetamol,52
2024-10-11,Paracetamol,53
2024-10-12,Paracetamol,54
2024-10-13,Paracetamol,31
2024-10-14,Paracetamol,62
2024-10-15,Paracetamol,45
2024-10-16,Paracetamol,57
2024-10-17,Paracetamol,53
2024-10-18,Paracetamol,49
2024-10-19,Paracetamol,44
2024-10-20,Paracetamol,36
2024-10-21,Paracetamol,49
2024-10-22,Paracetamol,41
2024-10-23,Paracetamol,53
2024-10-24,Paracetamol,45
2024-10-25,Paracetamol,53
2024-10-26,Paracetamol,43
2024-10-27,Paracetamol,24
2024-10-28,Paracetamol,40
2024-10-29,Paracetamol,57
2024-10-30,Paracetamol,49
2024-10-31,Paracetamol,33
2024-11-01,Paracetamol,61
2024-11-02,Paracetamol,45
2024-11-03,Paracetamol,28
2024-11-04,Paracetamol,42
2024-11-05,Paracetamol,59
2024-11-06,Paracetamol,39
2024-11-07,Paracetamol,67
2024-11-08,Paracetamol,59
2024-11-09,Paracetamol,46
2024-11-10,Paracetamol,31
2024-11-11,Paracetamol,56
2024-11-12,Paracetamol,58
2024-11-13,Paracetamol,62
2024-11-14,Paracetamol,47
2024-11-15,Paracetamol,52
2024-11-16,Paracetamol,41
2024-11-17,Paracetamol,35
2024-11-18,Paracetamol,43
2024-11-19,Paracetamol,50
2024-11-20,Paracetamol,50
2024-11-21,Paracetamol,53
2024-11-22,Paracetamol,54
2024-11-23,Paracetamol,49
2024-11-24,Paracetamol,22
2024-11-25,Paracetamol,45
2024-11-26,Paracetamol,48
2024-11-27,Paracetamol,37
2024-11-28,Paracetamol,44
2024-11-29,Paracetamol,49
2024-11-30,Paracetamol,42
2024-12-01,Paracetamol,51
2024-12-02,Paracetamol,69
2024-12-03,Paracetamol,64
2024-12-04,Paracetamol,74
2024-12-05,Paracetamol,81
2024-12-06,Paracetamol,68
2024-12-07,Paracetamol,54
2024-12-08,Paracetamol,47
2024-12-09,Paracetamol,69
2024-12-10,Paracetamol,81
2024-12-11,Paracetamol,75
2024-12-12,Paracetamol,78
2024-12-13,Paracetamol,67
2024-12-14,Paracetamol,61
2024-12-15,Paracetamol,43
2024-12-16,Paracetamol,60
2024-12-17,Paracetamol,59
2024-12-18,Paracetamol,82
2024-12-19,Paracetamol,68
